crust_thick_h0,crust_thick_h03,crust_thick_h57,ra_h0,ra_h03,ra_h57,rb_h0,rb_h03,rb_h57,erupt_rate_h0,erupt_rate_h03,erupt_rate_h57,erupt_comp_h0,erupt_comp_h03,erupt_comp_h57,composition
12.8816362164087,66.8077087356566,89.6763990237161,1474376.32459625,1638000,1687327.86483382,1242882.81262822,1491703.0259037,1654786.8308828,1.25700732499475,1.47020815418247,1.48361882486349,0.631649650135522,0.952645120737804,1,0.212121212121212
13.1954690346469,70.7276244234568,89.6604239495419,1464047.53788577,1632122.76122365,1680601.90726682,1234863.38026724,1486479.2241677,1648194.52736838,1.26777494910036,1.47297267822276,1.48354992874299,0.642517044034068,0.962584056147043,1,0.222222222222222
13.5149807565246,74.8761264707976,89.6408229586492,1453832.5611882,1626046.31211867,1673821.91102965,1226938.79446974,1481083.64464126,1641549.32347188,1.27813319651312,1.47571949956722,1.48348311641407,0.652976409523172,0.972336810141124,1,0.232323232323232
13.8388959874476,79.1443212810628,89.6337761892864,1443721.28188457,1619969.86301368,1667512.36500886,1219101.88010929,1475688.07910943,1635365.72193962,1.28812219399299,1.47829575661022,1.48347100369317,0.663057434707695,0.981518072424935,1,0.242424242424242
14.1683691651199,83.5607889449231,89.6430774605129,1433708.55771933,1613893.4139087,1660412.77653453,1211354.56070683,1470292.59711163,1628408.47367092,1.29776428024183,1.48072747197663,1.48351002760664,0.672777305962349,0.990044085416714,1,0.252525252525253
14.5045319066648,88.1703969600998,89.6633604701539,1423789.3126405,1607816.96480372,1653313.1880602,1203684.71513582,1464897.26818733,1621451.69749109,1.30706060025397,1.48289456055945,1.48357414670837,0.682161372819002,0.997772422179336,1,0.262626262626263
14.8484805953481,89.6561054287599,89.6929958695404,1413958.91995959,1601740.51569874,1646213.59958587,1196094.62285842,1459505.6016736,1614495.41371221,1.31603965769188,1.48353725049645,1.48367865606359,0.691223809610443,1,1,0.272727272727273
15.2012908504675,89.6579789379834,89.6531255586858,1404212.84900189,1594818.13688585,1639114.01111153,1188578.28700443,1453364.37938755,1607536.95587172,1.32468496616445,1.48355248785657,1.4835304354918,0.699983251681576,1,1,0.282828282828283
15.5580013915406,89.6561237150578,89.6544008281232,1394622.5334255,1587939.02281555,1632010.08480323,1181190.44821385,1447260.98711658,1600575.7688896,1.33298569714183,1.48353709596985,1.48353549022595,0.708392011822939,1,1,0.292929292929293
15.9243311571409,89.6512347040315,89.625335339677,1385140.1224468,1580996.84033347,1624820.7617447,1173897.51444514,1441102.64668632,1593530.00807731,1.3409660965332,1.48353315425123,1.48342305954842,0.716501967103602,1,1,0.303030303030303
